track_name,artist_name,album_name,release_date,duration,song_popularity,album_img,track_uri,artist_uri,album_uri
Kiss Kiss,Cashmere Cat,Mirror Maru - EP,2012-10-22,221720,30,https://i.scdn.co/image/ab67616d0000b273b29c26556fdf86df4502b591,spotify:track:7lH94l6PRR9arnKF6bORWg,spotify:artist:2LZDXcxJWgsJfKXZv9a5eG,spotify:album:74j51jlqXt7csQ7o2bntwZ
HyperParadise - Flume Remix,Hermitude,Parallel Paradise,2012-06-08,268306,19,https://i.scdn.co/image/ab67616d0000b2731b0eff096ef01ea132306128,spotify:track:1LQiF6aZfnNgxerxWJRbxw,spotify:artist:3fmMaLC5jjf2N4EC2kTx0u,spotify:album:7yPktwuCt9LbyB1MZDsAHC
Ukiyo,Hermitude,"TheSoundYouNeed, Vol. 1",2014-11-16,228343,28,https://i.scdn.co/image/ab67616d0000b273334267c57b1e0d9d62239fde,spotify:track:3nKx86fcs8MYMydill0Sya,spotify:artist:3fmMaLC5jjf2N4EC2kTx0u,spotify:album:4UZ0792AClQ9vo3d74x9fY
Feel It All Around,Washed Out,Life Of Leisure,2009-09-08,192080,0,https://i.scdn.co/image/ab67616d0000b2730f2e0c616a2eb4e00d4c51c3,spotify:track:6IE47jpPeatF2Iay7GZtEc,spotify:artist:5juOkIIy18sFw9L30syt1Z,spotify:album:3MwrwbxsAhFCNWfjYN3YKN
Be With You,Giraffage,No Reason,2014-11-18,224903,0,https://i.scdn.co/image/ab67616d0000b27386da9cb991e58b8b51014913,spotify:track:6iM1VQZWVvg7nFuy6GXRJb,spotify:artist:4kubsO16bEfCADaVUyoYb6,spotify:album:4bshKQldeGulJ4vVrEwPzB
Say My Name (feat. Zyra) - GANZ Remix,ODESZA,Say My Name Remixes,2014-10-13,266277,31,https://i.scdn.co/image/ab67616d0000b2737543307041c44a4e76690f9d,spotify:track:7a3SBek0DeekEjn43D1dDT,spotify:artist:21mKp7DqtSNHhCAU2ugvUw,spotify:album:7Eg6srmG6BVIEiUmiRjzI4
In Chains,Alizzz,Whoa!,2013-06-11,250297,26,https://i.scdn.co/image/ab67616d0000b273f23906d0213248567b816876,spotify:track:4oyi9XgiCI0a0A0zoNwmGO,spotify:artist:23herDudxPBB3S81GB5uG3,spotify:album:7leARCdHKRZvq5RKUlqpEr
Fantasy,Alina Baraz,Urban Flora,2015-05-19,218947,51,https://i.scdn.co/image/ab67616d0000b2731299248e7bc2eda8f3dc277c,spotify:track:17YuXw2ScwLLL1sUrRKhoW,spotify:artist:6hfwwpXqZPRC9CsKI7qtv1,spotify:album:1MDXXd7ea47KCYOfHww6En
BTSTU - Edit,Jai Paul,BTSTU (Edit),2011-04-21,210000,0,https://i.scdn.co/image/ab67616d0000b273a104c0637383a7b155c0c6d9,spotify:track:2NRRrr8ylDK38KD3Ffbw4K,spotify:artist:53wZLCnhshZKDRs3uopFBc,spotify:album:7srgNVx6TtKJrgNKMJusxb
Drift,Galimatias,Urban Flora,2015-05-19,223448,37,https://i.scdn.co/image/ab67616d0000b2731299248e7bc2eda8f3dc277c,spotify:track:5kTx5PWQYF5ARuIVbkQalW,spotify:artist:0tOrKkXIn3VYyVHFEPG6Xd,spotify:album:1MDXXd7ea47KCYOfHww6En
Jaigantic (Galimatias Remix),Tora,Jaigantic (Galimatias Remix),2014-12-16,179998,0,https://i.scdn.co/image/ab67616d0000b273a00fe561d856696dc65e4989,spotify:track:098Krv08Lj9YlZShuq5564,spotify:artist:7KGI0OwY8iAL5rI5p47YyK,spotify:album:6eEQo5m8BoCSIeRYfO1uqj
Pretty Thoughts,Alina Baraz,Majestic Casual - Chapter 2,2014-07-27,211801,0,https://i.scdn.co/image/ab67616d0000b273a53f5aed5b649a216513b0d9,spotify:track:6I7eoD99BGGFV39hljeLPr,spotify:artist:6hfwwpXqZPRC9CsKI7qtv1,spotify:album:3G5IK0bnoUIBDkaItS3SNB
Holdin On,Flume,Flume: Deluxe Edition,2012-11-09,154414,53,https://i.scdn.co/image/ab67616d0000b27354a01535b21aed50a7bcb8d4,spotify:track:3ohupB1Wm1Cvcyre7rtS9p,spotify:artist:6nxWCVXbOlEVRexSbLsTer,spotify:album:1yc3Ldus5BkJBVX9mSFMt4
Drop The Game,Flume,Lockjaw,2013-11-22,221894,0,https://i.scdn.co/image/ab67616d0000b27327b97a3fe56f4572b6f931c9,spotify:track:150zGw0P2EJccYJKnFIler,spotify:artist:6nxWCVXbOlEVRexSbLsTer,spotify:album:7F5hqnskEDvuCDLoW5HIbJ
It's a Moot Point,Melanie Faye,It's a Moot Point,2020-03-17,242000,44,https://i.scdn.co/image/ab67616d0000b273cec39f20ed1c35e7b5fed956,spotify:track:3Rl8k5Daz5w5zHYSJz5lHA,spotify:artist:4pcfFC9isxezJyTwbV1nIp,spotify:album:7xoKAS8YKaD85hP4FjOKyL
Throwaway (with Clairo),SG Lewis,Dawn,2019-06-21,180000,60,https://i.scdn.co/image/ab67616d0000b273113ef593aa679b556f0659b2,spotify:track:2MnEG4htbbdfoUsyzxZ4BM,spotify:artist:0GG2cWaonE4JPrjcCCQ1EG,spotify:album:57TxOlFzG9yvAKEdjjm2yB
Clouds,Busty and the Bass,Eddie,2020-08-14,225559,28,https://i.scdn.co/image/ab67616d0000b273dd11a7c94b1813a290da468f,spotify:track:4p7qfkxG1CKtHijIjaeMMT,spotify:artist:4XMc1qHObZ7aXQrH5MmbjK,spotify:album:5FTrv0ut24vm76hx1WuWSN
Time,AUDREY NUNA,Time,2019-08-09,184324,43,https://i.scdn.co/image/ab67616d0000b273ae24aff18bf434e8ed49a5f5,spotify:track:5ZZwWo5tBpa1IxEuASX5CL,spotify:artist:0Wwji82sLA0Hcvtuak3omb,spotify:album:4AQ8M9UhgOSRTT0OjEU3Ik
"One, Two",((( O ))),((( 1 ))),2019-08-27,236141,41,https://i.scdn.co/image/ab67616d0000b2738a190836c23617c762de6aaf,spotify:track:4xrgqCnQConVqcizlxszNd,spotify:artist:5rBFU1rhgs1nNghopuj9k8,spotify:album:0lD1QdFz10mUY2FdK3cZoz
Holy,Dresage,Holy,2020-04-15,247346,33,https://i.scdn.co/image/ab67616d0000b273a84ffbdf8ddc71d4b57afad4,spotify:track:0NJ9hUIQGFjCD0xcGdF5kT,spotify:artist:5dFeAUPKdp9Id4E1RYqez2,spotify:album:49da4DO15UE2hI3R516Ufa
All Or Nothing,Chrome Sparks,Chrome Sparks,2018-04-13,260519,43,https://i.scdn.co/image/ab67616d0000b273bbd6d99925f1c664c37c1a88,spotify:track:7nDufsvzemiifuugvyVrk3,spotify:artist:2pTCZ9C1fXdaVlv6d5EIXM,spotify:album:5Y0yPA0zZetcpimqsegK1i
Who You Are,Jessie J,Who You Are (Platinum Edition),2011-01-01,230773,52,https://i.scdn.co/image/ab67616d0000b2739900b995cd1a81c35c574ab0,spotify:track:65lIGCfW59BxcEJnnIOCq3,spotify:artist:2gsggkzM5R49q6jpPvazou,spotify:album:3ga4adzUpLaS2LDcoqfs2r
CRZY,Kehlani,SweetSexySavage (Deluxe),2017-01-27,191720,58,https://i.scdn.co/image/ab67616d0000b27343515daa8b28e0978efe9543,spotify:track:6Dwtha2FtZFoMEBh5GR2sq,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,spotify:album:4B4in9QlrlYWSHlYSRebdC
Concentrate,Demi Lovato,Tell Me You Love Me,2017-09-29,197600,0,https://i.scdn.co/image/ab67616d0000b27391dc8442223c957094fdca6a,spotify:track:4FpJr2kLEVv2gsK1tVAtdL,spotify:artist:6S2OmqARrzebs0tKUEyXyp,spotify:album:233yswCIc7oCFpZ2M9t0wa
You Don't Do It For Me Anymore,Demi Lovato,Tell Me You Love Me,2017-09-29,197720,0,https://i.scdn.co/image/ab67616d0000b27391dc8442223c957094fdca6a,spotify:track:6vzR3sLeGKyEILZq5Top3r,spotify:artist:6S2OmqARrzebs0tKUEyXyp,spotify:album:233yswCIc7oCFpZ2M9t0wa
Night Drive,Ari Lennox,PHO EP,2016-10-21,150133,56,https://i.scdn.co/image/ab67616d0000b27336eac825e3a4cbcb458a18f8,spotify:track:3VeuvRWfJLSOzeVPrgi5MR,spotify:artist:1vaQ6v3pOFxAIrFoPrAcom,spotify:album:1x6E0JYj6wKFHfZQFQCpnU
Spice - EP Version,Ravyn Lenae,Midnight Moonlight EP,2017-03-03,219648,46,https://i.scdn.co/image/ab67616d0000b2730078ff1c07e7a135ee0d55a1,spotify:track:2QmU4B8fsyWcTQLVDl06Pk,spotify:artist:5RTLRtXjbXI2lSXc6jxlAz,spotify:album:5NylLkiLTn2sF3U8mZ9bd7
Be Without You - Kendu Mix,Mary J. Blige,The Breakthrough,2005-01-01,246333,0,https://i.scdn.co/image/ab67616d0000b2736d98c223ba5d141cfd2f46a0,spotify:track:2YegxR5As7BeQuVp2U6pek,spotify:artist:1XkoF8ryArs86LZvFOkbyr,spotify:album:5cnNuunPepqlcT0VoFdLOh
Jungle,H.E.R.,H.E.R. Volume 1,2016-09-09,304653,45,https://i.scdn.co/image/ab67616d0000b27331cf49fd3091a58dae856775,spotify:track:0R3OnUm6RgIpRFcckCoi0x,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,spotify:album:6btE9k5ED8ydC8XY1K0kko
One of One,duendita,One of One,2014,139755,42,https://i.scdn.co/image/ab67616d0000b273d88413098864b01be723a468,spotify:track:1glyXSXED2SPGTZzcGnS2D,spotify:artist:4vZBqD3QXrKiE3mZ6zHr22,spotify:album:33im7m1ptJeewokNmIL46j
Wait a Minute!,WILLOW,ARDIPITHECUS,2015-01-11,196520,88,https://i.scdn.co/image/ab67616d0000b2736ee651e65c3766d80e7fcab7,spotify:track:0y60itmpH0aPKsFiGxmtnh,spotify:artist:3rWZHrfrsPBxVy692yAIxF,spotify:album:0wfne2JijoxJm0qzJd3V5h
Soft Place To Land,Sara Bareilles,What's Inside: Songs from Waitress,2015-11-06,177973,39,https://i.scdn.co/image/ab67616d0000b2737acf0cb659dceb25ddbfd39a,spotify:track:0wLeCwA3SG4OGahS8CJNM6,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,spotify:album:1s6codM2ZAB008t9GTyaEk
When He Sees Me,Sara Bareilles,What's Inside: Songs from Waitress,2015-11-06,230973,52,https://i.scdn.co/image/ab67616d0000b2737acf0cb659dceb25ddbfd39a,spotify:track:6GxexyfupoH665lm63C0zs,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,spotify:album:1s6codM2ZAB008t9GTyaEk
Everything Changes,Sara Bareilles,What's Inside: Songs from Waitress,2015-11-06,218706,39,https://i.scdn.co/image/ab67616d0000b2737acf0cb659dceb25ddbfd39a,spotify:track:11R6SmSuzXE8ftk1vlPEKP,spotify:artist:2Sqr0DXoaYABbjBo9HaMkM,spotify:album:1s6codM2ZAB008t9GTyaEk
Plateau,R E L,R.E.L.,2015-05-26,212040,30,https://i.scdn.co/image/ab67616d0000b2731f61308d05c88afcf5b7354b,spotify:track:0BYtAWyxQPlbpdTb2k6Deu,spotify:artist:1esV1Kbjb2mU2NuxzRDQ0D,spotify:album:6hDmxPv6As1lGtI9kfiVwv
Crazy,Daniela Andrade,Crazy,2014-01-02,242000,60,https://i.scdn.co/image/ab67616d0000b27304a7570bee2dfcf61c2e66d5,spotify:track:47jgSvqlKwGyBLPnMfeEZN,spotify:artist:0WfaItAbs4vlgIA1cuqGtJ,spotify:album:0hOdcKXM4riRXmpyo71SFs
Dreamin',Raelee Nikole,Answers,2015-05-29,165813,0,https://i.scdn.co/image/ab67616d0000b2737cfddb7302f635dc0481cf53,spotify:track:1pRqBgANv9gsdlYOMoXJg5,spotify:artist:4ktrs83Hjyo4evbF4adTrb,spotify:album:6XxzQrIo0YMmlPl9ESiWLA
Bloodstyle,Caroline Smith,Half About Being a Woman,2013-10-08,205386,31,https://i.scdn.co/image/ab67616d0000b27378a82ad24ce4856c5e096971,spotify:track:2V2vVpwhShaEGXNYtX5QZF,spotify:artist:47blM5Op3BJODxUJImwdYE,spotify:album:30yef1K9lvbIQZ76SrXiJp
Higher,Rihanna,ANTI,2016-01-28,120626,0,https://i.scdn.co/image/ab67616d0000b27333de8537b313380d4f4c3ca6,spotify:track:1XrrzhGLErbkiwH5v3xww9,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,spotify:album:3Q149ZH46Z0f3oDR7vlDYV
"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse,Back To Black: B-Sides,2007-01-01,233733,0,https://i.scdn.co/image/ab67616d0000b273882d38c1251b08760e74dd88,spotify:track:6CQaVuICm1WVXyy3SZ5jEI,spotify:artist:6Q192DXotxtaysaqNPy5yR,spotify:album:3c9D4qaxb9XNd9BJasUEdo
Wild Ones,Bahari,Wild Ones,2014-12-30,184253,41,https://i.scdn.co/image/ab67616d0000b2732986c30c5043be5de3e9559d,spotify:track:6UrF9LIhffllzblKlEVYxm,spotify:artist:0fs8oBR1rx7JIXZi75h7Uu,spotify:album:0i38l8BvajWcN009SoRDVp
Terrence Loves You,Lana Del Rey,Honeymoon,2015-09-18,290636,56,https://i.scdn.co/image/ab67616d0000b273a3b3f48ca81acacb3ad4ec8a,spotify:track:44JxL1qNXXQYniZ5T3MUs9,spotify:artist:00FQb4jTyendYWaN8pK0wa,spotify:album:2DpEBrjCur1ythIZ10gJWw
Cold Front,Laura Welsh,Soft Control,2015-02-03,203533,25,https://i.scdn.co/image/ab67616d0000b273337078c44964df4a1bd26316,spotify:track:7MHQdqouUFcVkkNWe6Ecyr,spotify:artist:2QGdI8fUEuoVPJ4xuC5NDe,spotify:album:1wwa5nEWw6POp5OsCWDC4M
Chasing Pavements,Adele,19,2008-01-28,210506,0,https://i.scdn.co/image/ab67616d0000b273f407037aabc6dffe5abb3bf8,spotify:track:71WAtDcWVYMoCsblD2uQXx,spotify:artist:4dpARuHxo51G3z768sgnrY,spotify:album:1ydnyXPdmHrWXqXDgtQCPf
Hallucinogenics - Vallis Alps Remix,Matt Maeson,The Remixes,2016-02-04,190016,59,https://i.scdn.co/image/ab67616d0000b27371c8d2956ba0948550ce9b35,spotify:track:5BcgMsAhoEgR6nmZHhAZEg,spotify:artist:7gHscNMDI8FF8pcgrV8eIn,spotify:album:6zlL9iPoskUac2lsMN1r00
Take Me Home (feat. Bebe Rexha),Cash Cash,Take Me Home (feat. Bebe Rexha),2013-07-16,206320,48,https://i.scdn.co/image/ab67616d0000b273ba655f8de2736ed179890500,spotify:track:7iT98FhZ7BAE8xdCxBlw55,spotify:artist:1LOB7jTeEV14pHai6EXSzF,spotify:album:0JtlJvtmyOR0z5uuFjeHm9
Find You,Zedd,Divergent: Original Motion Picture Soundtrack,2014-01-01,203306,52,https://i.scdn.co/image/ab67616d0000b27313c813c97d3bdf1ecb360853,spotify:track:1gpF8IwQQj8qOeVjHfIIDU,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,spotify:album:3ArLEdO46J7zsEgnlyLmmp
Latch,Disclosure,Latch,2012-01-01,256940,51,https://i.scdn.co/image/ab67616d0000b273d92707050bdc53e4fef9b111,spotify:track:3pgC6hv9bbZSAzEOl6K5nG,spotify:artist:6nS5roXSAGhTGr34W6n7Et,spotify:album:3jnxKxoDyXMHT05JZR1fxB
Strangers,Seven Lions,Worlds Apart,2014-04-29,204213,57,https://i.scdn.co/image/ab67616d0000b273b7c6ba06170910b38d202cf4,spotify:track:2U0pVx4m1Kdm1Gsjjm6iq8,spotify:artist:6fcTRFpz0yH79qSKfof7lp,spotify:album:3ZLP4gT36JCBPH0PZUUcPj
World Is Our Playground - Edit,Vice,World Is Our Playground (Edit),2014-01-31,208124,0,https://i.scdn.co/image/ab67616d0000b273fde077e924fa316bdfe78372,spotify:track:12Zon8ZQRJ0KiE0p8FQxnX,spotify:artist:0q4NrXqJnc367PieejuROJ,spotify:album:0ThRNyjKwCoM3QUPWxBYfz
Habits (Stay High) - Hippie Sabotage Remix,Tove Lo,Queen Of The Clouds,2014-01-01,258933,64,https://i.scdn.co/image/ab67616d0000b273edbdf62135e9112a98bffa0c,spotify:track:62N2JSA0jHmSH7Va9t7hIf,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,spotify:album:47C7w4o1resDhr7jvYEpxE
Break Free,Ariana Grande,My Everything (Deluxe),2014-08-25,214840,76,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,spotify:track:12KUFSHFgT0XCoiSlvdQi4,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,spotify:album:6EVYTRG1drKdO8OnIQBeEj
Follow You Down,Zedd,Clarity,2012-01-01,347280,45,https://i.scdn.co/image/ab67616d0000b273941dd3b3343d9cb9329d37bf,spotify:track:2VtX9viww814jnWFERUhAS,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,spotify:album:7juWTdmjo0vYywWu8HiQxs
Let It Be (feat. Veela),Blackmill,Miracle,2011-12-21,363433,52,https://i.scdn.co/image/ab67616d0000b2731e240c89392460689b7615a3,spotify:track:4ChBLndekjzQveHPsn3r6W,spotify:artist:4kjWnaLfIRcLJ1Dy4Wr6tY,spotify:album:2ayhUoOppwZ5paYiXTRqqa
Happier,Marshmello,Happier,2018-08-17,214289,84,https://i.scdn.co/image/ab67616d0000b27304bfd5a5fd5aa6ca648f66aa,spotify:track:2dpaYNEQHiRxtZbfNsse99,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,spotify:album:78EicdHZr5XBWD7llEZ1Jh
Bedroom,Litany,4 Track EP,2017-06-07,186781,60,https://i.scdn.co/image/ab67616d0000b2736b7517a142479ef7e6be12d4,spotify:track:3LH6EfPCeySeuymuK2gWAO,spotify:artist:2z6JjrrJKNLilqlx8mlxcc,spotify:album:64NBfuKfE49atmxBp4H3ZZ
Nights With You - Cheat Codes Remix,MØ,Nights With You (Cheat Codes Remix),2017-06-09,246055,48,https://i.scdn.co/image/ab67616d0000b273f3e8d821674d0f5eed767903,spotify:track:2lE6CIzmQvcF7Mo3z4k9cr,spotify:artist:0bdfiayQAKewqEvaU6rXCv,spotify:album:0p1od04r7AhAYwwJa4o9hy
About You,Colouring,About You / Comfort Now,2016-08-12,188320,0,https://i.scdn.co/image/ab67616d0000b2737a59a731d029607080d7f7ae,spotify:track:5G7pOMWkOH314RTI6x2vXj,spotify:artist:0p4HbDx1JTF3QLaBznAOrU,spotify:album:4YulkTTmWtasi94bT3PQQj
Chase It (feat. Savoi),WRLD,Chase It (feat. Savoi),2015-07-17,224863,0,https://i.scdn.co/image/ab67616d0000b273693a821d6c24c09ee668bffe,spotify:track:7xe8Gk9qNXq6L13vmUK623,spotify:artist:4VqBNQRr0nDN0trNUOn0co,spotify:album:6LzJZ58xl1B2vTXdksgRR5
Can't Hide,Whethan,Can't Hide,2016-08-12,184000,54,https://i.scdn.co/image/ab67616d0000b2731c27a8bec3c239e048c79be4,spotify:track:7CotyU8EcChJlqOFnxPPmI,spotify:artist:0vqJkZ0RpLZixt3lTmD8vP,spotify:album:7mtjKxnZh0ISlfYa149pTW
I'll Show You,Justin Bieber,Purpose (Deluxe),2015-11-13,199946,64,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,spotify:track:0SNIAtRCPVVLoGEPcuHSIc,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:album:6Fr2rQkZ383FcMqFyT7yPr
Oh Devil,Electric Guest,Plural,2017-02-10,217586,38,https://i.scdn.co/image/ab67616d0000b2730c208c4065bf9e36d6ef33f8,spotify:track:1DnJlbiELCQcZJwywwBOKC,spotify:artist:7sgWBYtJpblXpJl2lU5WVs,spotify:album:3Vk3O4odIVWLzg2hWFfMVy
Get It Right,Diplo,Get It Right,2017-11-15,172500,49,https://i.scdn.co/image/ab67616d0000b27346c0e6131539bbb40830e6c0,spotify:track:4SoXQCrPQplashFebNaUw3,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,spotify:album:4OyYFQn2rzwaT4PZNlWQY3
Limelight (feat. R O Z E S),Just A Gent,Limelight (feat. R O Z E S),2014-10-17,211130,42,https://i.scdn.co/image/ab67616d0000b273008f97f9c8c54c0c27ff9491,spotify:track:6vBYLDvY6vMzHMknz56Ls3,spotify:artist:1kwGj7uDO5WXVXtQLvGJr0,spotify:album:2i8MxmZOhwcxHKR9BF2Cg5
Come Back To Me - filous Remix,Urban Cone,Come Back To Me (Remixes),2015-04-24,171789,47,https://i.scdn.co/image/ab67616d0000b273d85491a0a2d99ad1682aa3ef,spotify:track:4RmumtmE5GX6obTXdNtcuY,spotify:artist:3WOOglGBDGvr6c2WBeMAWn,spotify:album:5pttaUGeQoeF9g5o67quA8
Go for It,CRUISR,Go for It,2015-01-01,196119,38,https://i.scdn.co/image/ab67616d0000b2737a3126f3efaccfcab1ba5b41,spotify:track:7i95ALsry8aEQIGSEp7lqQ,spotify:artist:1jNnM5dm7dzt16IocWCvJc,spotify:album:1XhZ8mvtubjWp7PDXrqPVn
Lush Life,Zara Larsson,So Good,2017-03-17,201122,79,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3,spotify:track:1rIKgCH4H52lrvDcz50hS8,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,spotify:album:5YLRVHDVRw3QqWbeTGpC5B
Touch,Troye Sivan,TRXYE,2014-08-15,217216,46,https://i.scdn.co/image/ab67616d0000b273402b3da3968107b3db52efb6,spotify:track:0eRzcqXn5dLNa5zOXZySMw,spotify:artist:3WGpXCj9YhhfX11TToZcXP,spotify:album:6JdSCUch3Ic4oCV6lj9GeG
Today We're Believers,Royal Canoe,Today We're Believers,2013-09-03,263466,1,https://i.scdn.co/image/3d45a2778a76dec203022afb417277e72a1b723d,spotify:track:0hjBt0JUsrCeejJbCX4yw0,spotify:artist:5fLcxlU1oDJrMNOZsewCpK,spotify:album:7aqvbt6Nit1qVXo0bh8peL
Climbing Walls,Strange Talk,Cast Away (Deluxe Version),2014-05-06,224346,39,https://i.scdn.co/image/ab67616d0000b273f48d49e3bc574dea02645593,spotify:track:71140otRWZ32ufzk9xgqg2,spotify:artist:0trBqRcZ4lXqh8FERL5ZMa,spotify:album:1GDAsOqdqQvpTTt0fgJmdb
Drifting - RAC Mix,On An On,Drifting (RAC Mix),2015-10-16,255254,29,https://i.scdn.co/image/ab67616d0000b273c64181866e685139e2008a9b,spotify:track:03dzAe2fv19MTsTmFT01PZ,spotify:artist:3Topzt1UZCz8GQlP7Zsu0M,spotify:album:2cE7EWRoHXe57epwq9Aq0N
DNA - Calvin Harris Remix Edit,Empire of the Sun,DNA (Remixes),2013-01-01,217440,41,https://i.scdn.co/image/ab67616d0000b273f6cd542d7fbb53fe79df624c,spotify:track:0R7KzIAiyDECwggCPFkpYw,spotify:artist:67hb7towEyKvt5Z8Bx306c,spotify:album:5kKBndPpJwTqvx8zow1JKk
Wanna Know,Dan Croll,Sweet Disarray,2014-01-01,154592,30,https://i.scdn.co/image/ab67616d0000b27398aaa4681a1652fb685a6215,spotify:track:7nNfHmDyY9WlnBzUP2kgaf,spotify:artist:5Rr15NSbi1Xjno1AEP9u21,spotify:album:2qg3JERQKBjZXvMBtvKR0y
Swim,Fickle Friends,You Are Someone Else,2018-03-16,197506,50,https://i.scdn.co/image/ab67616d0000b273063112d3a1cbd85dbc84f87c,spotify:track:20PISOo4VbLz4yFH78Zv5R,spotify:artist:1nhSLEYdoBHG6cJ8NDwoF1,spotify:album:7LdUzhm4SloDil5y0sRen0
Fiona Coyne,Skylar Spence,Fiona Coyne/Fall Harder,2014-08-08,244291,0,https://i.scdn.co/image/ab67616d0000b27375017b5ab7fde8f1bb958a4e,spotify:track:3x3lq0IUkLEv4apfJxwgwd,spotify:artist:0x0u0jCVf5Jf4DNh45XPXL,spotify:album:1s8FyMpHFOLhzKa58kgGmH
Silhouette,Zoot Woman,Star Climbing,2014-08-29,176341,6,https://i.scdn.co/image/ab67616d0000b2733f718cf5a4996b0afa6eb000,spotify:track:63Y3dmfGRMk35Wq58Zpr4s,spotify:artist:25w2vpqq7dYleBAqMx7Ijx,spotify:album:72pqRG18IQCsDY4obUHwyf
Shooting Stars,Bag Raiders,Bag Raiders (Deluxe),2011-01-01,235813,68,https://i.scdn.co/image/ab67616d0000b27350b5922bdf87ba4213b25234,spotify:track:0UeYCHOETPfai02uskjJ3x,spotify:artist:6fXEqmGQEt6ONuqVmwrN46,spotify:album:6zVi5jNALX1GeD3MxiFmqo
Who Are You,C2C,Tetra,2012-01-01,290626,37,https://i.scdn.co/image/ab67616d0000b27332d6aa9f9b1810e7fb8aaca5,spotify:track:1yJ7WECFcGSrhOAL3N66e8,spotify:artist:28INUgyzTTRbvSphrJbgZ2,spotify:album:61XR1JvHsYvYxEj595VeLt
Golden,Parade of Lights,Feeling Electric,2015-06-02,184566,46,https://i.scdn.co/image/ab67616d0000b273784881423252bfa16f233a69,spotify:track:4Hqlo1XhohWyonvWJ2U3Mn,spotify:artist:5acfZKELBZRBvyhrC0kzG1,spotify:album:4R3oHtT1imVg7n0Byt783d
Black & Blue,Miike Snow,Miike Snow (Deluxe Edition),2009,219733,54,https://i.scdn.co/image/ab67616d0000b27348564f2f99f686f16ea2b175,spotify:track:2cOCunrzyHVpTrTwSIKRbt,spotify:artist:4l1cKWYW591xnwEGxpUg3J,spotify:album:60qoUhwjHanuH4uO7ik4r5
Get Lost,Icona Pop,Get Lost,2014-07-17,176480,35,https://i.scdn.co/image/ab67616d0000b27309918a4cce3cfc9e5023c2e4,spotify:track:2ie4YdZgMJVEaz4irkf5yw,spotify:artist:1VBflYyxBhnDc9uVib98rw,spotify:album:78EV08vu4FbrwMyWSnDr7u
I.D.G.A.F.O.S.,Dillon Francis,I.D.G.A.F.O.S.,2011-10-18,248727,37,https://i.scdn.co/image/ab67616d0000b273e43e4bae6fe051edf96675a7,spotify:track:389bUZ6CspubV6WFiBZ4FG,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:album:5PPHMR1aBUqCzCabTaIZ83
The Night Out - Single Version,Martin Solveig,The Night Out EP,2012-04-03,255010,40,https://i.scdn.co/image/ab67616d0000b273eff46b653eca1e9977a9fecf,spotify:track:1TbENPXb4EoOT0NIYgtwjx,spotify:artist:1bj5GrcLom5gZFF5t949Xl,spotify:album:4koAWSQBYnonjggr8UooQk
Bang Bang,will.i.am,#willpower (Deluxe),2013-01-01,279066,55,https://i.scdn.co/image/ab67616d0000b273642efc0b3f045f34316d2cf3,spotify:track:3owESnQzGKXJhdZQDdXppK,spotify:artist:085pc2PYOi8bGKj0PNjekA,spotify:album:0VWYRbEcvJcPrqMGJirO6q
Pretender,Miike Snow,Happy To You,2012-01-01,213813,34,https://i.scdn.co/image/ab67616d0000b273a22430db1bf5c47e2f9b35a8,spotify:track:4GGiVWJuIDdbpYzdFEXEjU,spotify:artist:4l1cKWYW591xnwEGxpUg3J,spotify:album:1ypgE8LXmgSdpBWCa5gTOF
Spectrum,Zedd,Clarity,2012-01-01,243413,60,https://i.scdn.co/image/ab67616d0000b273941dd3b3343d9cb9329d37bf,spotify:track:1dFkD1JfRMzwO6hwUsE8aS,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,spotify:album:7juWTdmjo0vYywWu8HiQxs
Clarity,Zedd,Clarity,2012-01-01,271426,75,https://i.scdn.co/image/ab67616d0000b273941dd3b3343d9cb9329d37bf,spotify:track:60wwxj6Dd9NJlirf84wr2c,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq,spotify:album:7juWTdmjo0vYywWu8HiQxs
